Time,Current,Theta_m,Q_load,Speed,DotQ,Delta_Theta,Tau_m
0.513,20.6166794784416,14.069123220645,0.137720843693212,31.6138317699499,0.313154173474016,0.00157740601614362,1.13536053887778
0.514,20.6166852020994,14.1007371140887,0.138033997488394,31.6139973917162,0.313152162662646,0.00157726106693901,1.13536085407962
0.515,20.6166904335046,14.1323511731997,0.138347149194243,31.6141716861473,0.31314978373078,0.00157711984733774,1.1353611421731
0.516,20.6166951585461,14.1639654088203,0.138660298369839,31.6143536691987,0.313147055497592,0.00157698290561004,1.13536140238113
0.517,20.6166993659247,14.1955798305103,0.138973444607382,31.6145423773916,0.313143997207891,0.00157685074420588,1.13536163408147
0.518,20.6167030471523,14.2271944465467,0.139286587532193,31.614736867813,0.313140628532117,0.00157672381975518,1.13536183680668
0.519,20.6167061965528,14.2588092639238,0.139599726802713,31.6149362181158,0.313136969566345,0.00157660254306771,1.13536201024416
0.52,20.6167088112612,14.2904242883533,0.139912862110503,31.6151395265185,0.313133040832283,0.00157648727913312,1.13536215423615
0.521,20.6167108912241,14.3220395242641,0.140225993180246,31.6153459118055,0.313128863277272,0.00157637834712107,1.13536226877971
0.522,20.6167124391998,14.3536549748026,0.140539119769744,31.615554513327,0.313124458274288,0.00157627602038091,1.13536235402674
0.523,20.616713460758,14.3852706418325,0.140852241669919,31.6157644909991,0.313119847621939,0.00157618052644204,1.13536241028394
0.524,20.6167139642799,14.4168865259347,0.141165358704815,31.6159750253034,0.313115053544467,0.00157609204701364,1.13536243801289
0.525,20.6167139609581,14.4485026264075,0.141478470731595,31.6161853172875,0.313110098691747,0.00157601071798485,1.13536243782996
0.526,20.616713464797,14.4801189412666,0.141791577640542,31.6163945885647,0.313105006139289,0.00157593662942462,1.13536241050637
0.527,20.6167124926122,14.5117354672449,0.142104679355061,31.6166020813143,0.313099799388234,0.00157586982558189,1.13536235696815
0.528,20.616711064031,14.5433521997927,0.142417775831676,31.616807058281,0.31309450236536,0.00157581030488541,1.13536227829619
0.529,20.6167092014923,14.5749691330777,0.142730867060033,31.6170088027757,0.313089139423074,0.00157575801994378,1.13536217572618
0.53,20.6167069302462,14.6065862599847,0.143043953062897,31.6172066186748,0.313083735339421,0.00157571287754554,1.13536205064866
0.531,20.6167042783546,14.638203572116,0.143357033896152,31.6173998304206,0.313078315318076,0.00157567473865922,1.13536190460899
0.532,20.6167012573471,14.6698210668923,0.143670109528142,31.6175879824042,0.313072893963053,0.00157564360940518,1.13536173824211
0.533,20.6166978648854,14.7014387472551,0.143983179814245,31.6177706789281,0.313067479937807,0.0015756196635289,1.13536155141924
0.534,20.6166941248859,14.733056606689,0.144296244762504,31.6179472189901,0.313062097689261,0.00157560282847613,1.13536134545747
0.535,20.6166900615799,14.7646746382622,0.144609304401582,31.6181169574778,0.313056770440658,0.00157559300695426,1.13536112169121
0.536,20.6166856991949,14.7962928347408,0.144922358778932,31.618279308978,0.31305151999747,0.00157559007988747,1.13536088145466
0.537,20.6166810619546,14.8279111885891,0.145235407960802,31.6184337477762,0.313046366747397,0.00157559390641679,1.13536062608184
0.538,20.6166761740789,14.8595296919692,0.145548452032231,31.6185798078567,0.313041329660364,0.00157560432390014,1.13536035690652
0.539,20.6166710597838,14.8911483367415,0.145861491097053,31.6187170829029,0.313036426288526,0.00157562114791215,1.13536007526229
0.54,20.6166657432816,14.922767114464,0.146174525277894,31.6188452262969,0.313031672766266,0.00157564417224448,1.13535978248252
0.541,20.6166602487806,14.954386016393,0.146487554716174,31.6189639511197,0.313027083810191,0.00157567316890542,1.13535947990035
0.542,20.6166546004855,14.9860050334827,0.146800579572105,31.6190730301513,0.313022672719139,0.00157570788812017,1.13535916884874
0.543,20.616648822597,15.0176241563854,0.147113600024693,31.6191722958704,0.313018451374175,0.00157574805833086,1.13535885066042
0.544,20.616642939312,15.0492433754512,0.147426616271736,31.6192616404546,0.313014430238591,0.00157579338619626,1.13535852666791
0.545,20.6166369748238,15.0808626807284,0.147739628529827,31.6193410157806,0.313010618357907,0.00157584355659218,1.13535819820354
0.546,20.6166309533215,15.1124820619632,0.148052637034351,31.6194104334236,0.313007023359869,0.00157589823261109,1.13535786659941
0.547,20.6166248989906,15.1441015085998,0.148365642039485,31.619469964658,0.313003651454453,0.0015759570555624,1.13535753318741
0.548,20.6166188360128,15.1757210097805,0.148678643818201,31.619519740457,0.31300050743386,0.00157601964497237,1.13535719929922
0.549,20.6166127885659,15.2073405543456,0.148991642662263,31.6195599514925,0.312997594672523,0.00157608559858397,1.13535686626633
0.55,20.6166067793637,15.2389601316918,0.149304638853137,31.619590800012,0.312994915792805,0.00157615452995055,1.13535653533956
0.551,20.6166008203388,15.2705797376728,0.149617632450341,31.6196121106123,0.312992478859947,0.00157622633849888,1.13535620717606
0.552,20.6165949334717,15.3021993626616,0.149930623687129,31.6196239557911,0.312990289329375,0.00157630069565939,1.13535588298629
0.553,20.6165891423134,15.3338189957959,0.150243612847393,31.6196265211068,0.312988350486237,0.00157637720999215,1.1353555640672
0.554,20.6165834688673,15.365438626735,0.150556600208223,31.6196200171775,0.312986664517453,0.00157645550202543,1.13535525163052
0.555,20.61657793359,15.3970582456607,0.15086958603991,31.6196046796807,0.31298523251172,0.00157653520425535,1.1353549468028
0.556,20.6165725553905,15.4286778432764,0.151182570605946,31.6195807693537,0.312984054459508,0.00157661596114619,1.13535465062536
0.557,20.6165673516309,15.4602974108076,0.151495554163024,31.6195485719933,0.312983129253065,0.00157669742913014,1.13535436405432
0.558,20.616562338126,15.4919169400019,0.151808536961035,31.6195083984558,0.312982454686409,0.00157677927660749,1.1353540879606
0.559,20.6165575291435,15.5235364231289,0.152121519243072,31.6194605846573,0.312982027455338,0.00157686118394657,1.13535382312993
0.56,20.6165529374036,15.55515585298,0.152434501245427,31.6194054915734,0.312981843157422,0.00157694284348375,1.13535357026281
0.561,20.6165485740796,15.5867752228688,0.152747483197594,31.6193435052392,0.312981896292006,0.0015770239595233,1.13535332997456
0.562,20.6165444487976,15.6183945266309,0.153060465322266,31.6192750367496,0.312982180260211,0.00157710424833771,1.13535310279528
0.563,20.6165405696363,15.6500137586238,0.153373447835336,31.6192005222589,0.312982687364931,0.00157718343816732,1.13535288916987
0.564,20.6165369431275,15.6816329137271,0.153686430945899,31.6191204229812,0.312983408810838,0.00157726126922067,1.13535268945803
0.565,20.6165335742555,15.7132519873421,0.153999414856248,31.61903522519,0.312984334704376,0.0015773374936742,1.13535250393425
0.566,20.6165304664575,15.7448709753927,0.154312399761879,31.6189454402185,0.312985454053764,0.00157741187567242,1.13535233278781
0.567,20.6165276204125,15.7764898753482,0.154625385808007,31.6188515032459,0.312986756775629,0.00157748424494555,1.13535217605612
0.568,20.6165250329958,15.8081086884089,0.15493837297149,31.6187534311152,0.312988241470093,0.00157755463651904,1.13535203356708
0.569,20.6165227101491,15.8397274094323,0.155251361472656,31.6186517390939,0.312989897863146,0.00157762277914902,1.13535190564791
0.57,20.6165206578027,15.8713460329352,0.155564351553151,31.6185470103641,0.312991714065656,0.00157768837690067,1.13535179262519
0.571,20.6165188805286,15.9029645541088,0.155877343435254,31.6184398076907,0.312993678230581,0.00157775115988296,1.13535169475071
0.572,20.6165173815414,15.9345829688187,0.156190337321877,31.6183306734222,0.312995778552978,0.00157781088424888,1.13535161220148
0.573,20.6165161626972,15.9662012736046,0.156503333396563,31.6182201294901,0.312998003269994,0.00157786733219539,1.13535154507974
0.574,20.6165152244948,15.9978194656808,0.156816331823491,31.6181086774092,0.313000340660873,0.00157792031196335,1.13535149341293
0.575,20.6165145660748,16.0294375429358,0.157129332747468,31.6179967982775,0.31300277904695,0.00157796965783763,1.13535145715374
0.576,20.6165141852199,16.0610555039324,0.157442336293936,31.6178849527763,0.313005306791657,0.00157801523014697,1.13535143618006
0.577,20.6165140783549,16.0926733479077,0.157755342568971,31.61777358117,0.313007912300519,0.00157805691526411,1.135351430295
0.578,20.6165142405468,16.1242910747733,0.158068351659278,31.6176631033063,0.313010584021155,0.00157809462560582,1.13535143922691
0.579,20.6165146655047,16.1559086851149,0.158381363632198,31.6175539186163,0.313013310443277,0.00157812829963264,1.13535146262935
0.58,20.6165153455798,16.1875261801926,0.158694378535702,31.617446406114,0.313016080098694,0.0015781579018492,1.13535150008108
0.581,20.6165162717653,16.2191435619411,0.159007396398395,31.617340924397,0.313018881561306,0.00157818342280402,1.13535155108611
0.582,20.6165174336965,16.2507608329689,0.159320417229514,31.6172378116458,0.313021703447109,0.00157820487908961,1.13535161507367
0.583,20.6165188196511,16.2823779965593,0.159633441018928,31.6171373856242,0.313024534414192,0.0015782223133424,1.13535169139819
0.584,20.6165204165485,16.3139950566697,0.159946467737141,31.6170399436796,0.313027363162739,0.00157823579424277,1.13535177933933
0.585,20.6165222099505,16.3456120179319,0.160259497335286,31.616945762742,0.313030178435027,0.00157824541651511,1.13535187810198
0.586,20.6165241840609,16.377228885652,0.160572529745132,31.6168550993252,0.313032969015428,0.00157825130092765,1.13535198681623
0.587,20.6165263217256,16.4088456658103,0.160885564879077,31.6167681895259,0.313035723730409,0.00157825359429262,1.13535210453743
0.588,20.6165286044325,16.4404623650618,0.161198602630155,31.6166852490241,0.313038431448528,0.00157825246946627,1.1353522302461
0.589,20.6165310123118,16.4720789907353,0.161511642872031,31.6166064730832,0.31304108108044,0.00157824812534876,1.13535236284801
0.59,20.6165335241357,16.5036955508344,0.161824685459001,31.6165320365495,0.313043661578894,0.00157824078688409,1.13535250117415
0.591,20.6165361361943,16.5353120464398,0.162137730385287,31.6164620309757,0.313046169570016,0.00157823047055256,1.13535264502022
0.592,20.6165388590253,16.566928472677,0.162450777779037,31.6163965439438,0.313048606407784,0.00157821699994345,1.13535279496652
0.593,20.6165416771186,16.5985448350448,0.162763827555469,31.6163357716804,0.313050962395847,0.00157820051428112,1.13535295015892
0.594,20.6165445751329,16.6301611391058,0.16307687962304,31.6162798840036,0.313053228518853,0.00157818116018571,1.13535310975257
0.595,20.6165475382387,16.6617773903504,0.163389933886257,31.616229022891,0.313055396588168,0.00157815908751027,1.1353532729308
0.596,20.6165505521185,16.6933935941964,0.163702990245672,31.6161833024794,0.313057459241871,0.00157813444934132,1.13535343890517
0.597,20.616553602967,16.7250097559887,0.16401604859789,31.6161428090652,0.313059409944755,0.00157810740199846,1.13535360691539
0.598,20.6165566774909,16.7566258810002,0.164329108835562,31.616107601104,0.313061242988328,0.00157807810503449,1.13535377622942
0.599,20.6165597629088,16.788241974431,0.164642170847388,31.616077709211,0.313062953490813,0.00157804672123543,1.13535394614339
0.6,20.6165628469515,16.8198580414085,0.164955234518117,31.6160531361606,0.313064537397146,0.00157801341662059,1.13535411598162
0.601,20.6165659178617,16.8514740869879,0.165268299728547,31.6160338568868,0.313065991478979,0.00157797836044232,1.13535428509664
0.602,20.6165689643944,16.8830901161515,0.165581366355522,31.6160198184827,0.313067313334677,0.00157794172518627,1.1353544528692
0.603,20.6165719758162,16.9147061338094,0.165894434271938,31.6160109402011,0.313068501389322,0.00157790368657132,1.1353546187082
0.604,20.6165749419062,16.946322144799,0.166207503346737,31.616007113454,0.313069554894708,0.00157786442354951,1.13535478205077
0.605,20.6165778529552,16.977938153885,0.166520573444912,31.6160082018128,0.313070473929344,0.00157782411830609,1.13535494236224
0.606,20.6165806997662,17.0095541657599,0.166833644427502,31.6160140410085,0.313071259398454,0.00157778295625952,1.13535509913612
0.607,20.6165834736541,17.0411701850433,0.167146716151595,31.6160244389312,0.313071913033977,0.0015777411260614,1.13535525189413
0.608,20.6165861664461,17.0727862162826,0.16745978847033,31.6160391756306,0.313072437394565,0.00157769881959666,1.13535540018619
0.609,20.6165887704812,17.1044022639524,0.167772861232892,31.6160580033157,0.313072835865585,0.00157765623198342,1.1353555435904
0.61,20.6165912786105,17.1360183324548,0.168085934284515,31.6160806463549,0.31307311265912,0.00157761356157282,1.13535568171308
0.611,20.616593685517,17.1676344249655,0.168399007516197,31.6161069188574,0.313073270455086,0.0015775709488082,1.13535581426142
0.612,20.6165959878815,17.1992505424058,0.168712080925652,31.6161369125033,0.31307330600052,0.00157752840509853,1.13535594105263
0.613,20.6165981776525,17.2308666892405,0.169025154369145,31.6161704138611,0.313073221737724,0.00157748611838482,1.13535606164332
0.614,20.6166002472699,17.2624828698613,0.169338227699367,31.616207183461,0.313073020886315,0.00157744427945758,1.13535617561716
0.615,20.6166021900364,17.294099088296,0.169651300777318,31.6162469822069,0.313072706937782,0.00157740306719714,1.13535628260531
0.616,20.6166040001175,17.3257153482087,0.169964373472305,31.6162895713768,0.313072283655489,0.00157736264857367,1.13535638228647
0.617,20.6166056725414,17.3573316528994,0.17027744566194,31.6163347126224,0.313071755074673,0.00157732317864739,1.13535647438686
0.618,20.6166072031995,17.3889480053042,0.170590517232147,31.6163821679691,0.313071125502445,0.00157728480056804,1.1353565586802
0.619,20.6166085888457,17.4205644079955,0.170903588077152,31.6164316998165,0.313070399517788,0.00157724764557551,1.13535663498773
0.62,20.6166098270967,17.4521808631816,0.171216658099492,31.6164830709377,0.31306958197156,0.0015772118329995,1.13535670317822
0.621,20.6166109164324,17.4837973727071,0.171529727210009,31.6165360444801,0.313068677986494,0.00157717747025946,1.13535676316793
0.622,20.6166118561952,17.5154139380527,0.171842795327855,31.6165903839646,0.313067692957193,0.00157714465286476,1.13535681492067
0.623,20.6166126465903,17.5470305603351,0.172155862380487,31.616645853286,0.313066632550137,0.00157711346441466,1.13535685844773
0.624,20.6166132886861,17.5786472403071,0.17246892830367,31.6167022167132,0.313065502703677,0.00157708397659828,1.13535689380794
0.625,20.6166137844134,17.6102639783578,0.172781993041477,31.6167592388887,0.313064309628039,0.00157705624919463,1.13535692110765
0.626,20.6166141365661,17.6418807745122,0.173095056546286,31.6168166848289,0.313063059805323,0.00157703033007239,1.1353569405007
0.627,20.6166143488008,17.6734976284316,0.173408118778786,31.6168743199243,0.313061759989501,0.00157700625519036,1.13535695218846
0.628,20.6166144256371,17.7051145394133,0.17372117970797,31.6169319099389,0.313060417206419,0.00157698404859707,1.13535695641983
0.629,20.6166143724571,17.7367315063907,0.17403423931114,31.6169892210109,0.313059038753798,0.00157696372243091,1.13535695349121
0.63,20.6166141955061,17.7683485279334,0.174347297573906,31.617046019652,0.313057632201231,0.00157694527692012,1.13535694374652
0.631,20.6166139006084,17.7999656026164,0.174660354488487,31.6171021059327,0.31305620418553,0.00157692870573445,1.13535692750651
0.632,20.6166134847782,17.8315827316468,0.174973410029383,31.6171574884825,0.313054753530654,0.00157691404632801,1.13535690460673
0.633,20.6166129512751,17.8631999146953,0.175286464163266,31.6172119637059,0.313053286125272,0.00157690132876737,1.13535687522672
0.634,20.6166123053819,17.8948171507751,0.175599516864153,31.6172652905006,0.31305180940578,0.00157689056926405,1.13535683965738
0.635,20.6166115525194,17.9264344387523,0.175912568112885,31.6173172452012,0.313050330440004,0.00157688177575158,1.13535679819725
0.636,20.6166106982465,17.9580517773463,0.176225617897128,31.6173676215789,0.313048855927205,0.00157687494788539,1.13535675115243
0.637,20.6166097482599,17.9896691651296,0.176538666211368,31.6174162308419,0.313047392198075,0.00157687007704299,1.13535669883667
0.638,20.6166087083945,18.0212866005275,0.176851713056918,31.617462901635,0.313045945214739,0.00157686714632385,1.13535664157129
0.639,20.6166075846233,18.0529040818186,0.177164758441912,31.6175074800396,0.313044520570752,0.00157686613054944,1.1353565796852
0.64,20.616606383057,18.0845216071347,0.177477802381308,31.6175498295743,0.313043123491104,0.00157686699626311,1.13535651351495
0.641,20.6166051099448,18.1161391744604,0.177790844896887,31.6175898311942,0.313041758832216,0.0015768697017304,1.13535644340466
0.642,20.6166037716735,18.1477567816335,0.178103886017254,31.617627383291,0.313040431081942,0.00157687419693867,1.13535636970606
0.643,20.6166023747681,18.1793744263448,0.178416925777837,31.6176624016936,0.313039144359568,0.00157688042359738,1.13535629277848
0.644,20.6166009258917,18.2109921061384,0.178729964220886,31.6176948196673,0.313037902415812,0.00157688831513786,1.13535621298886
0.645,20.6165994318454,18.2426098184113,0.179043001395478,31.6177245879142,0.313036708632825,0.00157689779671358,1.13535613071173
0.646,20.6165978995681,18.2742275604136,0.179356037357509,31.6177516745735,0.31303556602419,0.00157690878519984,1.13535604632922
0.647,20.6165963361371,18.3058453292484,0.179669072169701,31.6177760652207,0.313034477234921,0.00157692118919409,1.13535596023107
0.648,20.6165947487675,18.3374631218721,0.179982105901599,31.6177977628683,0.313033444541466,0.00157693490901561,1.13535587281462
0.649,20.6165931448123,18.369080935094,0.180295138629571,31.6178167879657,0.313032469851706,0.00157694983670578,1.13535578448482
0.65,20.6165915317629,18.4006987655764,0.180608170436808,31.6178331783988,0.313031554704952,0.00157696585602793,1.13535569565418
0.651,20.6165899172484,18.432316609835,0.180921201413325,31.6178469894905,0.313030700271948,0.00157698284246746,1.13535560674287
0.652,20.616588309034,18.4639344642394,0.181234231655931,31.617858293971,0.313029907354886,0.00157700066327077,1.1353555181785
0.653,20.616586708213,18.4955523284307,0.181547261168842,31.6178670721702,0.313029176775736,0.00157701931066959,1.13535543002129
0.654,20.6165851163606,18.52717020202,0.181860289950205,31.6178732707921,0.313028510310522,0.00157703878266632,1.13535534235798
0.655,20.6165835410214,18.5587880816808,0.182173318081641,31.6178769212484,0.313027909669157,0.00157705896470303,1.13535525560405
0.656,20.6165819892673,18.5904059642458,0.182486345642717,31.6178780626383,0.313027376225443,0.00157707974585566,1.13535517014895
0.657,20.6165804676973,18.622023846707,0.182799372710938,31.6178767417484,0.313026911017068,0.00157710101883382,1.13535508635609
0.658,20.6165789824379,18.6536417262151,0.183112399361752,31.6178730130529,0.313026514745608,0.00157712267998106,1.13535500456285
0.659,20.6165775391427,18.6852596000802,0.183425425668549,31.6178669387136,0.313026187776525,0.00157714462927461,1.13535492508059
0.66,20.6165761429929,18.7168774657715,0.18373845170266,31.6178585885797,0.313025930139169,0.00157716677032563,1.13535484819462
0.661,20.6165747986967,18.7484953209172,0.184051477533355,31.6178480401878,0.313025741526776,0.00157718901037901,1.13535477416423
0.662,20.6165735104897,18.7801131633046,0.184364503227851,31.6178353787623,0.313025621296468,0.00157721126031343,1.13535470322267
0.663,20.6165722821348,18.8117309908801,0.184677528851301,31.617820697215,0.313025568469257,0.00157723343464147,1.13535463557716
0.664,20.6165711169222,18.8433488017494,0.184990554466802,31.617804096145,0.313025581730039,0.00157725545150944,1.13535457140891
0.665,20.6165700176694,18.8749665941772,0.185303580135393,31.6177856838393,0.313025659427599,0.00157727723269752,1.13535451087305
0.666,20.6165689867211,18.906584366587,0.185616605916054,31.6177655762722,0.313025799574607,0.00157729870361953,1.13535445409873
0.667,20.6165680259495,18.938202117562,0.185929631865706,31.6177438971054,0.313025999847623,0.00157731979332329,1.13535440118904
0.668,20.6165671367538,18.9698198458439,0.186242658039212,31.6177207776883,0.313026257587089,0.0015773404344904,1.13535435222103
0.669,20.6165663200608,19.001437550334,0.186555684489376,31.6176963570578,0.31302656979734,0.00157736056343616,1.13535430724575
0.67,20.6165655763244,19.0330552300924,0.186868711266943,31.6176707819383,0.313026933146593,0.00157738012010974,1.13535426628818
0.671,20.6165649055258,19.0646728843384,0.187181738420603,31.6176442067417,0.313027343966955,0.00157739904809417,1.13535422934731
0.672,20.6165643071737,19.0962905124504,0.187494765996982,31.6176167935673,0.313027798254419,0.00157741729460614,1.13535419639605
0.673,20.6165637803038,19.1279081139659,0.187807794040651,31.6175887122022,0.313028291668863,0.00157743481049633,1.13535416738133
0.674,20.6165633231486,19.1595256891204,0.188120822566204,31.6175600617636,0.313028821284549,0.00157745158350317,1.13535414220579
0.675,20.616562933889,19.1911432394275,0.188433851509911,31.6175306952845,0.313029389994254,0.00157746769234071,1.13535412076927
0.676,20.6165626134807,19.2227607637573,0.188746880926016,31.6175007555308,0.313029994723206,0.00157748307158082,1.13535410312438
0.677,20.6165623628055,19.2543782608629,0.189059910877228,31.6174704142757,0.313030631684694,0.00157749764616724,1.1353540893197
0.678,20.6165621824206,19.2859957296741,0.189372941420667,31.6174398353506,0.313031297174817,0.00157751134838358,1.1353540793859
0.679,20.6165620725593,19.3176131692973,0.189685972607862,31.6174091746452,0.313031987572486,0.00157752411785314,1.13535407333584
0.68,20.6165620331304,19.3492305790153,0.189999004484751,31.6173785801071,0.313032699339418,0.00157753590153917,1.13535407116449
0.681,20.6165620637185,19.3808479582878,0.19031203709168,31.6173481917425,0.313033429020143,0.0015775466537446,1.13535407284898
0.682,20.6165621635839,19.412465306751,0.190625070463403,31.6173181416155,0.313034173242,0.00157755633611217,1.13535407834856
0.683,20.6165623316626,19.4440826242176,0.190938104629084,31.6172885538486,0.313034928715139,0.00157756491762451,1.13535408760466
0.684,20.6165625665665,19.4756999106771,0.191251139612298,31.6172595446224,0.313035692232518,0.00157757237460393,1.13535410054082
0.685,20.616562866583,19.5073171662954,0.191564175431024,31.6172312221759,0.313036460669908,0.00157757869071265,1.13535411706272
0.686,20.6165632296754,19.5389343914153,0.191877212097654,31.6172036868061,0.313037230985887,0.00157758385695256,1.13535413705822
0.687,20.6165636534826,19.5705515865559,0.192190249618987,31.6171770308682,0.313038000221844,0.00157758787166554,1.13535416039728
0.688,20.6165641353193,19.6021687524131,0.19250328799623,31.6171513387758,0.313038765501979,0.00157759074053307,1.13535418693203
0.689,20.6165646721759,19.6337858898594,0.192816327225002,31.6171266870006,0.313039524033301,0.00157759247657663,1.13535421649673
0.69,20.6165652607187,19.6654029999439,0.193129367295327,31.6171031440725,0.313040273105629,0.00157759310015726,1.13535424890778
0.691,20.6165658972894,19.6970200838922,0.19344240819164,31.6170807705797,0.313041010091593,0.00157759263897597,1.13535428396373
0.692,20.6165665779056,19.7286371431067,0.193755449892785,31.6170596191684,0.313041732446631,0.00157759112807357,1.13535432144526
0.693,20.6165672982607,19.7602541791664,0.194068492372014,31.6170397345433,0.313042437708994,0.00157758860983065,1.13535436111522
0.694,20.6165680537238,19.7918711938266,0.194381535596989,31.6170211534672,0.31304312349974,0.0015775851339675,1.13535440271857
0.695,20.6165688393396,19.8234881890196,0.194694579529778,31.6170039047609,0.313043787522739,0.00157758075754438,1.13535444598243
0.696,20.6165696498287,19.8551051668541,0.195007624126861,31.6169880093037,0.313044427564669,0.00157757554496119,1.13535449061607
0.697,20.6165704795872,19.8867221296155,0.195320669339126,31.616973480033,0.313045041495021,0.00157756956795779,1.13535453631087
0.698,20.6165713226872,19.9183390797658,0.195633715111869,31.6169603219444,0.313045627266094,0.00157756290561367,1.13535458274039
0.699,20.6165721728764,19.9499560199435,0.195946761384796,31.6169485320918,0.313046182912996,0.00157755564434828,1.1353546295603
0.7,20.6165730235782,19.9815729529639,0.196259808092019,31.6169380995871,0.313046706553647,0.00157754787792078,1.13535467640845
0.701,20.6165738678917,20.0131898818188,0.196572855162063,31.6169290056007,0.313047196388777,0.00157753970743008,1.13535472290479
0.702,20.6165747072816,20.0448068060176,0.196885902601174,31.6169212259006,0.313047653469307,0.00157753112177209,1.13535476913
0.703,20.6165755513092,20.0764237215584,0.197198950499536,31.6169147585891,0.313048080951072,0.00157752199114133,1.1353548156106
0.704,20.6165763956568,20.1080406302076,0.197511998818967,31.6169096125827,0.313048477217372,0.00157751237120698,1.13535486210882
0.705,20.6165772359702,20.139657533774,0.197825047519263,31.6169057914886,0.313048840765551,0.00157750232008358,1.13535490838488
0.706,20.6165780681513,20.1712744339867,0.198138096560933,31.6169032934917,0.31304917030481,0.00157749189438106,1.13535495421309
0.707,20.6165788883578,20.202891332495,0.198451145905201,31.6169021113546,0.313049464756206,0.00157748114920481,1.13535499938186
0.708,20.6165796930032,20.2345082308687,0.19876419551401,31.6169022324181,0.313049723252655,0.00157747013815568,1.13535504369369
0.709,20.6165804787573,20.2661251305977,0.199077245350013,31.6169036386007,0.313049945138931,0.00157745891332989,1.13535508696516
0.71,20.6165812425454,20.2977420330922,0.199390295376583,31.6169063063986,0.313050129971665,0.00157744752531916,1.13535512902697
0.711,20.6165819815489,20.3293589396828,0.199703345557807,31.6169102068862,0.313050277519344,0.0015774360232107,1.1353551697239
0.712,20.6165826932051,20.3609758516204,0.200016395858486,31.6169153057156,0.313050387762316,0.001577424454587,1.13535520891481
0.713,20.6165833752074,20.3925927700761,0.200329446244138,31.6169215631166,0.313050460892782,0.00157741286552615,1.13535524647267
0.714,20.6165840255047,20.4242096961414,0.200642496680996,31.6169289338972,0.313050497314803,0.00157740130060166,1.13535528228454
0.715,20.6165846423023,20.4558266308279,0.200955547136008,31.6169373674429,0.313050497644299,0.00157738980288244,1.13535531625159
0.716,20.616585224061,20.4874435750679,0.201268597576838,31.6169468077175,0.313050462709045,0.00157737841393277,1.13535534828904
0.717,20.6165857694978,20.5190605297135,0.201581647971866,31.6169571932622,0.313050393548673,0.00157736717381252,1.13535537832624
0.718,20.6165862775856,20.5506774955375,0.201894698290185,31.6169684571963,0.313050291414675,0.00157735612107687,1.13535540630664
0.719,20.616586747553,20.5822944732327,0.202207748501606,31.6169805272171,0.313050157770399,0.00157734529277656,1.13535543218774
0.72,20.6165871788847,20.6139114634124,0.202520798576655,31.6169933255995,0.313049994291051,0.00157733472445767,1.13535545594118
0.721,20.6165875713214,20.6455284666101,0.202833848486571,31.6170067691963,0.313049802863694,0.00157732445016187,1.13535547755267
0.722,20.6165879248594,20.6771454832796,0.203146898203312,31.6170207694384,0.313049585587248,0.00157731450242599,1.13535549702201
0.723,20.6165882397514,20.708762513795,0.203459947699549,31.6170352323343,0.313049344772492,0.00157730491228261,1.13535551436311
0.724,20.6165885165055,20.7403795584508,0.203772996948669,31.6170500584705,0.313049082942062,0.00157729570925957,1.13535552960396
0.725,20.616588755886,20.7719966174616,0.204086045924774,31.6170651430114,0.313048802830451,0.00157728692138018,1.13535554278664
0.726,20.6165889589132,20.8036136909625,0.204399094602683,31.617080375699,0.313048507384009,0.00157727857516327,1.13535555396735
0.727,20.6165891268287,20.8352307788238,0.204712142969951,31.6170956799038,0.313048198823708,0.00157727068177027,1.13535556321445
0.728,20.6165892601842,20.8668478799182,0.205025191087317,31.6171112311143,0.313047873167589,0.00157726316929843,1.13535557055835
0.729,20.6165893586972,20.8984649945633,0.205338238939768,31.6171269903575,0.313047531247612,0.00157725605590864,1.13535557598345
0.73,20.616589422183,20.9300821233034,0.205651286496653,31.6171428662681,0.313047175170123,0.00157724937763801,1.13535557947962
0.731,20.6165894506057,20.9616992665966,0.205964333730192,31.6171587720959,0.313046806980317,0.00157724316680449,1.13535558104485
0.732,20.6165894440774,20.9933164248154,0.206277380615472,31.6171746257064,0.313046428662236,0.00157723745200716,1.13535558068534
0.733,20.616589402859,21.0249335982462,0.20659042713045,31.6171903495806,0.31304604213877,0.001577232258126,1.13535557841544
0.734,20.6165893273596,21.0565507870897,0.206903473255952,31.617205870815,0.31304564927166,0.00157722760632209,1.13535557425769
0.735,20.6165892181366,21.0881679914608,0.207216518975674,31.6172211211214,0.313045251861494,0.00157722351403738,1.13535556824279
0.736,20.6165890758962,21.1197852113886,0.20752956427618,31.6172360368275,0.313044851647707,0.00157721999499491,1.1353555604096
0.737,20.6165889014926,21.1514024468162,0.207842609146902,31.6172505588762,0.313044450308584,0.00157721705919869,1.1353555508052
0.738,20.6165886959285,21.183019697601,0.208155653580145,31.6172646328259,0.313044049461258,0.00157721471293365,1.13535553948478
0.739,20.6165884603552,21.2146369635143,0.208468697571079,31.6172782088506,0.31304365066171,0.00157721295876581,1.13535552651176
0.74,20.6165881960722,21.246254244242,0.208781741117745,31.6172912417397,0.313043255404771,0.00157721179554221,1.1353555119577
0.741,20.6165879045275,21.2778715393838,0.209094784221053,31.6173036908983,0.313042865124118,0.00157721121839069,1.13535549590233
0.742,20.6165875873174,21.3094888484537,0.209407826884781,31.6173155203468,0.313042481192278,0.00157721121872037,1.13535547843357
