Time,tau_m,tau_ext,theta_m,q,d_theta_m,d_q,dd_theta_m,dd_q
1.178,-0.0273238075522961,0,168.289017761998,1.68280537898215,0.688014079551571,0.00591065586144613,-150.735510139712,-2.29624722369383
1.18,-0.0301688146709406,0,168.290057975134,1.68277939554577,0.400665032983452,0.00159867677419468,-119.442139030435,-1.68252271769447
1.182,-0.0333056483304739,0,168.290584166485,1.68274409684472,0.174387914021531,-0.00154624727543094,-92.5361609705665,-1.11961103524893
1.184,-0.0365560874089492,0,168.290717092252,1.6827081898759,0.00107689823654072,-0.00364625434256755,-70.2142375592132,-0.628992544813016
1.186,-0.0397222312040052,0,168.290560488066,1.68267982462832,-0.127809780256263,-0.00485679884511545,-52.3907273441093,-0.225114785976513
1.188,-0.0426019998655693,0,168.290199840372,1.68266570854317,-0.220765955554313,-0.00535266442819038,-38.6828766489896,0.0850030501605129
1.19,-0.0450051242643589,0,168.289702360036,1.68267044509631,-0.285729824998238,-0.00531438053399278,-28.432084388005,0.301411958553183
1.192,-0.0467683087229923,0,168.289118186928,1.68269614109639,-0.329615953475972,-0.0049164166119,-20.7584361947272,0.430282993091534
1.194,-0.0477683167025668,0,168.288482711775,1.68274230279855,-0.357941653235133,-0.00431801289620774,-14.6404292679457,0.482562272278953
1.196,-0.0479318997899957,0,168.287819790016,1.68280602102367,-0.374584858729826,-0.00365687667995783,-9.00884491516844,0.472429044539358
1.198,-0.0472417500729067,0,168.287145543397,1.68288241958954,-0.381689704718972,-0.00304543305399467,-2.84324520503644,0.415733207167043
1.2,-0.045737983699427,0,168.286472401924,1.68296531141364,-0.379717030075134,-0.00256903263117223,4.73862410971304,0.328554289939998
1.202,-0.0435150319418319,0,168.285813031266,1.683047979879,-0.367624038919802,-0.00228552685076315,14.404964097862,0.225982935621363
1.204,-0.0407141948726109,0,168.285183811824,1.68312398634904,-0.343152003614986,-0.00222584620875022,26.5505322739955,0.121184301256456
1.206,-0.0375124704239411,0,168.284607577503,1.68318790431975,-0.303201870454659,-0.00239546569227389,41.2542853861894,0.0247662148696954
1.208,-0.0341085784939422,0,168.28411537575,1.68323589699025,-0.244281043880594,-0.00277673772125206,58.2543318836155,-0.0555542045874063
1.21,-0.0307073304534169,0,168.283747068535,1.68326608116385,-0.163005453819107,-0.00333205384758785,76.9424997340074,-0.11501350807574
1.212,-0.02750362978334,0,168.283550658717,1.68327864906622,-0.0566353986100113,-0.00400781769382277,96.3839056029082,-0.151636507766803
1.214,-0.024667418429871,0,168.283580305055,1.68327574413937,0.076388684106455,-0.00473926931749617,115.368536116835,-0.165890885666614
1.216,-0.0223308034285438,0,168.283893087305,1.68326110225357,0.235959490806039,-0.00545614930930589,132.49983891489,-0.160211809208482
1.218,-0.0205784160822105,0,168.284544707251,1.68323948398593,0.419925882740715,-0.0060889539302801,146.319227401232,-0.138447281962499
1.22,0.0165772644703566,0,168.28558446594,1.683215953673,0.623889081255057,-0.00657517394563914,155.456374080064,-0.105275893499695
1.222,0.0167647201921528,0,168.287050019248,1.68319510691793,0.841225124317374,-0.00686462508340342,158.785701815059,-0.0656476034079078
1.224,0.016960348511527,0,168.288962527948,1.68318038230043,1.06336180606405,-0.00692303380041117,155.563868273973,-0.0242923488019095
1.226,0.0171636552543662,0,168.291322828167,1.68317358403104,1.28030183115303,-0.0067335249500207,145.525351467293,0.0146702064887827
1.228,0.0173741268501935,0,168.294109137357,1.68317468801799,1.4813445248405,-0.00629630791678389,128.922920641255,0.0480012388484139
1.23,0.0175912316294914,0,168.297276615545,1.68318193470222,1.65592717867622,-0.00562729263701666,106.511362286869,0.0734893337487368
1.232,0.0178144211667453,0,168.300758879093,1.68319216254959,1.79449120180646,-0.00475640699084424,79.481395756615,0.0899800905556436
1.234,0.018043131665814,0,168.30447135613,1.6832013169415,1.88927845750101,-0.00372611477460402,49.3553263791686,0.097304615691715
1.236,0.0182767853841274,0,168.308316195213,1.68320506800724,1.93497602793512,-0.00259025356889197,17.857910513533,0.0961301275867376
1.238,0.0185147920921148,0,168.312188296508,1.68319947177441,1.92914868963922,-0.00141296636436917,-13.2238183990884,0.0877613045264441
1.24,0.0187565505641757,0,168.315981932357,1.68318160388162,1.87242365982882,-0.000267183229090503,-42.17889302964,0.0739223777188299
1.242,0.019001450097428,0,168.319597366442,1.68315008361408,1.76841844353358,0.000768161500743297,-67.4977313031235,0.0565459850603322
1.244,0.0192488720543962,0,168.322946877758,1.68310539856349,1.62342715318621,0.0016129802454928,-87.9753949588404,0.0375869450904804
1.246,0.0194981914257439,0,168.325959663803,1.68304995786964,1.44590144996993,0.00219322007426493,-102.786137599638,0.0188707266971105
1.248,0.0197487784091011,0,168.328585239596,1.68298785541038,1.24577819354583,0.0024497291870455,-111.525040090852,0.0019799032807437
1.25,0.02,0,168.330795134708,1.68292439235811,1.03371669822425,0.00234730185860182,-114.214954604453,-0.0118221872136327
1.252,0.0202512215908988,0,168.332582870108,1.68286545283498,0.820314105919838,0.00188203390066262,-111.27936421285,-0.0216337720374717
1.254,0.0205018085742561,0,168.333962340896,1.68281682913337,0.615367560189894,0.00108528201084448,-103.484152253466,-0.0269282466577696
1.256,0.0207511279456038,0,168.334964845394,1.68278357173818,0.427246252955197,2.30912646805847e-05,-91.8537327592982,-0.0275464642144993
1.258,0.020998549902572,0,168.335635101533,1.68276942279321,0.262424718884862,-0.0012091894625978,-77.5695472262971,-0.0236757817049711
1.26,0.0212434494358243,0,168.336026674261,1.68277638840871,0.125211021379906,-0.00249641156015136,-61.861334381364,-0.01582134798583
1.262,0.0214852079078852,0,168.336197279159,1.68280450314716,0.0176809411756094,-0.00371572095155278,-45.9030146698021,-0.00476958912982151
1.264,0.0217232146158726,0,168.33620440803,1.68285182576983,-0.0601948172568916,-0.0047492877614575,-30.7244162740464,0.00846185918386297
1.266,0.021956868334186,0,168.336101640734,1.68291467557234,-0.110264394520458,-0.0054958612790588,-17.147080087631,0.0226956947748177
1.268,0.0221855788332547,0,168.33593588206,1.68298807972895,-0.13579745547241,-0.00587994939792888,-5.74800012157822,0.0366920159469387
1.27,0.0224087683705086,0,168.335745620711,1.68306636493497,-0.141029996063106,-0.00585812278801737,3.14911349407275,0.0492655135131143
1.272,0.0226258731498065,0,168.335560174867,1.68314379976677,-0.130701934361712,-0.00542235817436657,9.45867137804756,0.0594066761464037
1.274,0.0228363447456338,0,168.335399783714,1.6832151831196,-0.109629972057479,-0.00460042363346749,13.2997110041808,0.0663852656777192
1.276,0.023039651488473,0,168.335276341367,1.68327628520069,-0.0823470464290761,-0.00345336842923988,14.9504760203299,0.0698173553386171
1.278,0.0232352798078472,0,168.335194555069,1.68332408331035,-0.0528276882385107,-0.00207040040699788,14.7974228905467,0.0696866770280731
1.28,0.0234227355296435,0,168.335153335696,1.68335678688248,-0.0243071043955722,-0.000561632678180856,13.2843109823499,0.0663214081534537
1.282,0.0236015451244395,0,168.335147275812,1.68337369767093,0.000808340157372689,0.000950876367213284,10.8659161155216,0.0603347979324502
1.284,0.0237712569036805,0,168.335168114155,1.68337498075509,0.0209495861896382,0.00234355951347464,7.96958321012388,0.0525412765329069
1.286,0.0239314421606831,0,168.335206108771,1.6833614184454,0.0353278523631216,0.00350295357178433,4.96647896782738,0.0438603142790239
1.288,0.0240816962535859,0,168.335251251146,1.68333419433599,0.0438298929743013,0.00433762088318072,2.15315856809767,0.0352202357059078
1.29,0.0242216396275101,0,168.335294273032,1.68329473587551,0.046883075509559,0.00478872964180902,-0.256984883641442,0.0274734775607857
1.292,0.0243509187733476,0,168.335327433653,1.68324464244031,0.0453061756313187,0.00483729433194065,-2.13361123852879,0.0213315567960835
1.294,0.0244692071207563,0,168.335345108158,1.6831857257295,0.040159650070113,0.00450655976021063,-3.42240822061084,0.0173221446266956
1.296,0.0245762058631046,0,168.335344204591,1.68312016848583,0.0326067882469666,0.00385909173373214,-4.1331515418186,0.015765220415776
1.298,0.0246716447122831,0,168.335324413994,1.68305076501453,0.023794461422763,0.00298923684089828,-4.32487538131201,0.0167632115319726
1.3,0.0247552825814758,0,168.335288267178,1.68298116352817,0.0147591716584454,0.00201231320971256,-4.09001535514474,0.0202012655693139
1.302,0.0248269081941664,0,168.335240954849,1.68291600830365,0.00636100120604942,0.00105212684202058,-3.53909052038911,0.0257568236542095
1.304,0.024886340617841,0,168.335189873875,1.68286088656899,-0.000754733146120202,0.000228349260780174,-2.78711766209092,0.0329210406893336
1.306,0.0249334297210393,0,168.335143889515,1.68282201772187,-0.00617052161977923,-0.000354890369951368,-1.9425513031215,0.0410360983101046
1.308,0.0249680565526,0,168.335112349473,1.68280567746201,-0.00968838213095466,-0.000618148941944785,-1.09916015767354,0.0493496200644734
1.31,0.0249901336421414,0,168.335103944024,1.68281741854927,-0.0113052699322733,-0.000512948167180412,-0.330915713197607,0.057080980124102
1.312,0.0249996052210191,0,168.335125557162,1.68286121193791,-0.0111776065385616,-2.50364546189071e-05,0.310302658395483,0.0634890843433219
1.314,0.0249964473632029,0,168.335181274654,1.68293866365347,-0.00958011081534634,0.000825260075297803,0.794582622517911,0.0679313553853744
1.316,0.0249806680457159,0,168.33527169899,1.68304845628457,-0.00686334075421031,0.00198542690804987,1.11195819043142,0.0699081141846757
1.318,0.0249523071284833,0,168.335393676718,1.68318612691334,-0.00341332443843682,0.00337572081211101,1.26907325911089,0.0690907812994817
1.32,0.0249114362536434,0,168.335540482184,1.68334423713836,0.00038437355849642,0.00489647168020308,1.28510081059981,0.0653340953728307
1.322,0.0248581586645734,0,168.335702434243,1.68351292660214,0.00417461759022724,0.00643726805573236,1.1874327701409,0.0586739388709678
1.324,0.0247926089450869,0,168.335867862,1.6836807820801,0.00765569677037862,0.0078871831763658,1.00756815557387,0.0493153306857206
1.326,0.0247149526794643,0,168.336024295694,1.68383591381372,0.0105947923291494,0.0091449054052,0.777521252512523,0.037617317090683
1.328,0.0246253860341723,0,168.336159744121,1.68396711431247,0.0128358836639596,0.0101276340339338,0.52695677610284,0.0240793325016266
1.33,0.0245241352623301,0,168.336263916365,1.68406496866187,0.0143005820030875,0.0107778032212015,0.28114737817154,0.00932837972054827
1.332,0.0244114561321748,0,168.336329237812,1.68412277454876,0.0149827984567728,0.0110669873899098,0.0597529515632548,-0.00589732744582526
1.334,0.0242876332809683,0,168.336351513572,1.68413713027743,0.0149385586122521,0.0109967824863403,-0.123652263790917,-0.0207730719324652
1.336,0.0241529794959791,0,168.336330141519,1.68410809525766,0.0142726617787716,0.0105970044960445,-0.261429034831318,-0.0344242710913986
1.338,0.0240078349243544,0,168.336267874794,1.6840389225611,0.0131239765951921,0.00992188596905449,-0.351251479944179,-0.0459768092879931
1.34,0.0238525662138789,0,168.336170234603,1.68393546224652,0.0116508133993225,0.00904489100765585,-0.395174993294981,-0.0546203162104039
1.342,0.0236875655867909,0,168.336044729142,1.68380538776664,0.0100172732934213,0.00805252992663542,-0.398545393545232,-0.0596804634331165
1.344,0.0235132498489942,0,168.335900025741,1.68365738832893,0.00838107943357109,0.00703744328783934,-0.368879341279905,-0.0606929341755318
1.346,0.0233300593371713,0,168.335745168734,1.68350041524569,0.00688316785646827,0.00609104048387338,-0.314816704133438,-0.0574687503154585
1.348,0.0231384568064535,0,168.335588877584,1.68334301256976,0.00563913856845832,0.00529599289609981,-0.245213677709771,-0.0501393188604058
1.35,0.0229389262614624,0,168.335438936629,1.6831927396778,0.00473264119684365,0.00471898871326483,-0.168415839704179,-0.0391710662957587
1.352,0.0227319717336713,0,168.335301699594,1.68305570600827,0.00421100814772489,0.00440447124919141,-0.0917257139716324,-0.0253437924838642
1.354,0.0225181160081788,0,168.335181748997,1.68293625598599,0.00408371189633324,0.00437037048537853,-0.0210603524194364,-0.00969234311900109
1.356,0.0222978993031075,0,168.335081750104,1.68283684255752,0.00432414298238618,0.00460673867533471,0.0392196347775851,0.00658390507264901
1.358,0.0220718779049664,0,168.335002519104,1.68275810853719,0.00487476359649915,0.00507770803825237,0.0863373463830081,0.0222354970504847
1.36,0.0218406227634234,0,168.334943292048,1.68269916252123,0.0056551532296073,0.00572657805130703,0.119014628672641,0.036089718792988
1.362,0.021604718049036,0,168.334902145888,1.68265800140669,0.00657196837204408,0.00648326302957432,0.137304709551021,0.0471747549906041
1.364,0.0213647596775866,0,168.334876501412,1.68263201033173,0.00752938576242602,0.0072727950025627,0.142367038413172,0.0548234276277513
1.366,0.0211213538047469,0,168.334863636451,1.68261846963721,0.00843835545118507,0.00802325707391583,0.136203422114719,0.0587388987591268
1.368,0.0208751152948764,0,168.334861145225,1.68261500593666,0.00922326084282775,0.00867172867685029,0.121371773512732,0.0590096290158085
1.37,0.0206266661678215,0,168.334867285366,1.68261993000022,0.00982536800822042,0.00916755964773504,0.100694426784575,0.0560701370314159
1.372,0.0203766340276397,0,168.334881165286,1.68263241508574,0.0102033244848919,0.00947313456475765,0.0769800446220825,0.0506147795339325
1.374,0.0201256504772167,0,168.33490275108,1.6826524956946,0.0103315431759386,0.00956284649896956,0.0527797419094185,0.0434812050928599
1.376,0.0198743495227833,0,168.334932706112,1.68268090041489,0.0101975151455798,0.00942120375644803,0.0301983510273066,0.035526957599864
1.378,0.0196233659723603,0,168.334972100972,1.68271875683102,0.0097990513449955,0.00904095698757621,0.0107785776341103,0.0275244280943072
1.38,0.0193733338321785,0,168.335022044253,1.68276721903938,0.0091422804129188,0.00842197697416407,-0.00453351138763421,0.0200932267916989
1.382,0.0191248847051236,0,168.335083294363,1.68282707789364,0.00824097495424488,0.00757137961742763,-0.015347196762916,0.0136766249292064
1.384,0.0188786461952531,0,168.335155918771,1.68289842014382,0.00711734093331081,0.00650498004725306,-0.0217289366432423,0.00855545698227874
1.386,0.0186352403224134,0,168.335239058487,1.68298039398934,0.00580372913378938,0.00524950496768908,-0.0240748249892785,0.00488332442535767
1.388,0.018395281950964,0,168.335330828166,1.68307111107976,0.00434411202024006,0.00384439738850026,-0.0229827871601996,0.0027236244024196
1.39,0.0181593772365766,0,168.335428348162,1.68316768095288,0.00279407960885129,0.002341975252659,-0.0191471445842351,0.00207326858003494
1.392,0.0179281220950336,0,168.335527883403,1.68326635247115,0.00121864487247726,0.000805255168554653,-0.0132857998100783,0.00286805405457829
1.394,0.0177021006968926,0,168.335625062868,1.68336273577798,-0.000312058376377862,-0.000696446858677108,-0.00609804321093783,0.00497466461357939
1.396,0.0174818839918212,0,168.335715163206,1.68345208810261,-0.00172847409511227,-0.00209339373245204,0.00175639007101677,0.00817961438505183
1.398,0.0172680282663287,0,168.335793447051,1.68352965386238,-0.00296769211680723,-0.00332172441749662,0.00966897693479204,0.0121862927715355
1.4,0.0170610737385376,0,168.335855546086,1.68359104901093,-0.00397881920315268,-0.00432907290033558,0.0170960191898788,0.0166291586681011
1.402,0.0168615431935465,0,168.335897871197,1.68363267200188,-0.00472678997649043,-0.00507862019863679,0.0235808362756224,0.0211085292578642
1.404,0.0166699406628287,0,168.335918015757,1.68365210740443,-0.00519417542929152,-0.00555111746046499,0.0287828755271666,0.0252405893737511
1.406,0.0164867501510058,0,168.335915093589,1.68364846381658,-0.00538107594052159,-0.00574495390387455,0.0325041872129389,0.0287092988233374
1.408,0.0163124344132092,0,168.335889935913,1.68362257045058,-0.00530361805095695,-0.00567478193155252,0.0347011114796005,0.0313046531244483
1.41,0.0161474337861211,0,168.335845085223,1.68357697043955,-0.00499171335129051,-0.00536935639950326,0.0354731304637636,0.0329365505004154
1.412,0.0159921650756456,0,168.335784572348,1.6835156972065,-0.0044865403211385,-0.00486905199286869,0.0350292648006187,0.0336227696095069
1.414,0.0158470205040209,0,168.335713516775,1.683443874067,-0.00383783777413246,-0.00422315374536199,0.0336408540696717,0.0334588128401262
1.416,0.0157123667190318,0,168.335637619662,1.6833672065552,-0.00310080645621701,-0.00348672564603235,0.0315939886822888,0.032582448692081
1.418,0.0155885438678252,0,168.335562625975,1.68329144396419,-0.00233236061574299,-0.00271680840089945,0.0291534814315844,0.0311448971429613
1.42,0.0154758647376699,0,168.335493831825,1.68322188620676,-0.00158664836769369,-0.00196787428159527,0.0265443139657188,0.0292950068935617
1.422,0.0153746139658277,0,168.335435698215,1.68316299722345,-0.000910099087637632,-0.00128680549791063,0.0239492193528722,0.0271757592214582
1.424,0.0152850473205357,0,168.335391592119,1.68311814587153,-0.000336667332508983,-0.000708072357463906,0.0215158873083768,0.0249274350489769
1.426,0.0152073910549131,0,168.335363631882,1.68308945125496,0.000115764509052577,-0.00025007845706772,0.0193658089619483,0.0226904052165459
1.428,0.0151418413354266,0,168.335352601794,1.68307769735051,0.000446900698807251,8.63997148966105e-05,0.0175982226274916,0.0206019535472669
1.43,0.0150885637463566,0,168.335357924804,1.68308230585725,0.000672895866164043,0.00031710932861633,0.0162853011591027,0.018784137041386
1.432,0.0150476928715167,0,168.335377715541,1.68310138941637,0.000822461554636008,0.000470447444892056,0.0154577892004572,0.0173225959955152
1.434,0.0150193319542841,0,168.335408951926,1.68313192346067,0.000930594417384294,0.000581196849153181,0.0150838374593767,0.0162395666338512
1.436,0.0150035526367971,0,168.335447790508,1.68317006179941,0.00103091367355046,0.000682861016994351,0.0150476166206964,0.0154679856561077
1.438,0.0150003947789809,0,168.335490009518,1.68321157991132,0.00114822885596965,0.000800221631231506,0.0151371037112848,0.014836212009047
1.44,0.0150098663578586,0,168.335531514876,1.68325238116718,0.00129318672007521,0.000943970066680835,0.0150503161475622,0.0140726266425237
1.442,0.0150319434474,0,168.33556881866,1.68328897546968,0.0014603627143357,0.00110878068476173,0.0144253102698973,0.0128352873731655
1.444,0.0150665702789607,0,168.335599408909,1.68331884918462,0.00163018131676258,0.00127521238324809,0.0128923483359448,0.0107648017542107
1.446,0.015113659382159,0,168.335621958978,1.68334067455651,0.0017740673022828,0.00141484217879113,0.0101389439187852,0.00755082330570188
1.448,0.0151730918058336,0,168.335636355468,1.68335433765006,0.00186155410053,0.00149735820621135,0.00597268864145044,0.00299675773143754
1.45,0.0152447174185242,0,168.335643552605,1.68336079267416,0.00186772720440662,0.00149799082905556,0.000365163927278496,-0.00293429483339414
1.452,0.0153283552877169,0,168.335645290192,1.68336177982074,0.00177930650911988,0.00140358602997247,-0.00653621345404064,-0.0101057215346982
1.454,0.0154237941368954,0,168.335643737589,1.68335946908234,0.001597889804949,0.00121584322616072,-0.0144336541755753,-0.0182310834973285
1.456,0.0155307928792437,0,168.335641137259,1.68335610359186,0.00133946481464072,0.000950824553862375,-0.0229367861853235,-0.0269304182032649
1.458,0.0156490812266524,0,168.33563951115,1.68335370576973,0.00103026679956646,0.000634812134471763,-0.0316383718202322,-0.0358048350761723
1.46,0.0157783603724899,0,168.335640465556,1.68335388193982,0.0007002237147269,0.000297754725326041,-0.040188523520688,-0.0445100600415068
1.462,0.0159183037464141,0,168.335645099451,1.68335773042447,0.000376129365960931,-3.35563489743136e-05,-0.0483491400896525,-0.0528107334547055
1.464,0.0160685578393169,0,168.335654000781,1.6833658376364,7.67704623273256e-05,-0.000340356565433928,-0.0560160873026802,-0.0606030192913728
1.466,0.0162287430963195,0,168.335667306463,1.68337833793224,-0.000188693265425961,-0.000613524050631173,-0.0632045375353866,-0.0679008678765611
1.468,0.0163984548755605,0,168.335684798949,1.68339501011933,-0.000419279373883607,-0.000852125612500194,-0.070001908500038,-0.0747901675056157
1.47,0.0165772644703565,0,168.335706012414,1.68341538370427,-0.00061901629574848,-0.00106024588960484,-0.0765018488951068,-0.0813639281655017
1.472,0.0167647201921528,0,168.335730325841,1.6834388321644,-0.000793688594448681,-0.00124372798501016,-0.0827381190775357,-0.0876570230297324
1.474,0.016960348511527,0,168.335757029164,1.68346463942523,-0.00094865477931997,-0.00140798640496795,-0.0886359339534587,-0.0935978164221208
1.476,0.0171636552543662,0,168.335785361592,1.68349203866475,-0.00108822811343009,-0.00155738265829508,-0.0939917470467479,-0.0989875896731099
1.478,0.0173741268501935,0,168.335814533174,1.68352023449526,-0.00121654808366775,-0.00169609116430255,-0.0984848087785751,-0.10351123775155
1.48,0.0175912316294914,0,168.335843745179,1.68354842405874,-0.0013394130910366,-0.00182992611072634,-0.101717718674793,-0.106776760516611
1.482,0.0178144211667453,0,168.335872223424,1.68357583113027,-0.00146620679834788,-0.00196826192602851,-0.103278440423731,-0.108376366046708
1.484,0.018043131665814,0,168.335899274847,1.68360176345693,-0.00161095965431804,-0.00212508927518575,-0.102812324231213,-0.107957979141846
1.486,0.0182767853841274,0,168.335924366026,1.6836256919548,-0.00179181211172186,-0.00231847364438838,-0.100090116214722,-0.105293193215145
1.488,0.0185147920921148,0,168.33594720153,1.68364732956232,-0.002028634991196,-0.00256817263836299,-0.0950577611450714,-0.10032735197036
1.49,0.0187565505641757,0,168.335967764273,1.68366667183347,-0.00233920025163859,-0.00289180598547616,-0.0878568895917486,-0.0932004495573427
1.492,0.019001450097428,0,168.335986283338,1.68368396464705,-0.00273486924191316,-0.00330054603260393,-0.0788114058825999,-0.0842340944029352
1.494,0.0192488720543962,0,168.336003117934,1.68369958764401,-0.00321700313477327,-0.00379553400072698,-0.0683843124364627,-0.0738885987120952
1.496,0.0194981914257439,0,168.336018585259,1.68371388112574,-0.00377510445334252,-0.0043660312218086,-0.0571169040735596,-0.0627023493456899
1.498,0.0197487784091012,0,168.336032801856,1.68372698602268,-0.00438721972402784,-0.00498983531882678,-0.0455661580179917,-0.0512293572480562
1.5,0.02,0,168.336045621068,1.68373877959815,-0.00502256828246929,-0.00563592579487308,-0.0342535953039978,-0.0399883272944704
